symbol,sector,industry,gain,market_cap
ABOS,Healthcare,Biotechnology,0.4913793103448277,107214962.25
ABSI,Healthcare,Biotechnology,0.3100775193798449,452035298.84999996
ABT,Healthcare,Medical Devices,0.006656694091249176,230647670428.89
ACIU,Healthcare,Biotechnology,1.0050251256281406,314284480.01
ACIW,Technology,Software - Infrastructure,0.17923905872003515,5584916204.56
ADBE,Technology,Software - Infrastructure,-0.08009444724484652,152999244000.0
ADCT,Healthcare,Biotechnology,0.5111111111111111,394353675.24
ADEA,Technology,Software - Application,0.20320111343075853,1862055724.1200001
ADI,Technology,Semiconductors,0.0007443860882511345,119862636646.61
ALYAF,Technology,Information Technology Services,-0.21724137931034476,130348080.08000001
BLIN,Technology,Software - Infrastructure,-0.09999999999999994,14306374.330000002
BLK,Financial Services,Asset Management,0.07873825478405534,180177830739.22
DFIN,Financial Services,Capital Markets,-0.16541117388575013,1506843772.49
DFLI,Industrials,Electrical Equipment & Parts,10.124190700412008,8120916.94
DGII,Technology,Communication Equipment,0.03760683760683761,1361211119.1
DGLY,Communication Services,Internet Content & Information,-0.09375000000000017,91175.76
DGX,Healthcare,Diagnostics & Research,0.030809909754555463,20082591366.24
DH,Healthcare,Health Information Services,-0.15136476426799014,507327241.59000003
DHAI,Healthcare,Medical Devices,-0.19382364892320203,7662992.715
DIN,Consumer Cyclical,Restaurants,0.10433070866141742,417038536.58
DINO,Energy,Oil & Gas Refining & Marketing,0.16550169109357377,9767036661.12
DK,Energy,Oil & Gas Refining & Marketing,0.3579258010118045,2018552261.28
DKL,Energy,Oil & Gas Refining & Marketing,0.023542857142857167,2401084979.02
DKS,Consumer Cyclical,Specialty Retail,0.11824683483135208,18398750054.4
DLX,Communication Services,Advertising Agencies,0.19102486355366904,862846194.2600001
DOGZ,Consumer Cyclical,Leisure,0.38794926004228325,171863883.0
DOLE,Consumer Defensive,Farm Products,-0.04812455767869791,1260237255.42
DTST,Technology,Information Technology Services,0.22662889518413606,30823781.944999997
FATBB,Consumer Cyclical,Restaurants,0.04116706634692255,3202416.0
FATE,Healthcare,Biotechnology,0.14150943396226406,138662884.25
FCUV,Technology,Scientific & Technical Instruments,-0.15717821782178223,24756580.8
FCX,Basic Materials,Copper,-0.12098382450697985,55859027743.21999
FDBC,Financial Services,Banks - Regional,-0.09406146179401982,248233845.6
FDMT,Healthcare,Biotechnology,1.1645569620253164,401441868.69
FDP,Consumer Defensive,Farm Products,0.07835365853658538,1669281246.0
FDS,Financial Services,Financial Data & Stock Exchanges,-0.3696443323137378,10719909366.48
FFWM,Financial Services,Banks - Regional,0.05464480874316936,461246172.79999995
FG,Financial Services,Insurance - Life,-0.0006420545746388306,3884344727.92
FGBI,Financial Services,Banks - Regional,-0.021087680355160877,98287075.62
FGEN,Healthcare,Biotechnology,1.1843575418994414,1203939285.08
FGI,Consumer Cyclical,Furnishings Fixtures & Appliances,7.213984835720302,54468377.04
FHB,Financial Services,Banks - Regional,-0.06318995051389419,3092304085.08
FLEX,Technology,Electronic Components,0.09075009716284496,22254456464.95
FLGC,Healthcare,Drug Manufacturers - Specialty & Generic,31.482876712328768,350424625.26000005
FLGT,Healthcare,Diagnostics & Research,0.1809227579056507,705994496.5999999
FLL,Consumer Cyclical,Resorts & Casinos,-0.30000000000000004,111214505.7
FLNC,Utilities,Utilities - Renewable,0.7280701754385963,2369216472.75
FND,Consumer Cyclical,Home Improvement Retail,-0.08678403173816018,7912901029.440001
FNF,Financial Services,Insurance - Specialty,0.04114583333333329,16392135957.39
FNGR,Communication Services,Telecom Services,-0.14213197969543148,89711662.02000001
FNKO,Consumer Cyclical,Leisure,-0.24827586206896546,171240214.0
FNLC,Financial Services,Banks - Regional,-0.05307467057101022,284820337.92
FNV,Basic Materials,Gold,0.3312775863111435,41887913270.299995
JILL,Consumer Cyclical,Apparel Retail,0.05280103026400529,255258316.43999997
JJSF,Consumer Defensive,Packaged Foods,-0.1681704906762912,1886266782.1200001
JKHY,Technology,Information Technology Services,-0.18978506536671846,10665658244.01
JKS,Technology,Solar,0.03428093645484936,5256016734.72
JL,Basic Materials,Steel,-0.011217948717948763,20127400.0
JLL,Real Estate,Real Estate Services,0.14198939915657519,13902861968.32
JXN,Financial Services,Insurance - Life,0.17937066909008284,7356889484.49
KNF,Basic Materials,Building Materials,-0.0770695784662266,4093098571.5
KNOP,Industrials,Marine Shipping,0.25574712643678166,295851753.89
KRNT,Industrials,Specialty Industrial Machinery,-0.30494645588985203,635510161.8000001
KVAC,Industrials,Shell Companies,0.015761821366024494,125520433.2
KVHI,Technology,Communication Equipment,0.022304832713754667,107516421.12
KVUE,Consumer Defensive,Household & Personal Products,-0.24354066985645925,30063816525.600002
LDOS,Technology,Information Technology Services,0.18922534354858325,25300874385.079998
LFMD,Healthcare,Health Information Services,-0.42868852459016393,308519120.96
LOBO,Consumer Cyclical,Auto Manufacturers,0.5099960015993603,5835000.0
LOCL,Consumer Defensive,Farm Products,0.00673400673400674,30785276.565
LOCO,Consumer Cyclical,Restaurants,-0.14981949458483756,279607973.73
LODE,Basic Materials,Other Precious Metals & Mining,-0.06100795755968169,81683586.61
LPX,Basic Materials,Building Products & Equipment,0.0103933839964237,6270895247.9800005
LYTS,Technology,Electronic Components,0.3121452894438138,701357264.4000001
MCO,Financial Services,Financial Data & Stock Exchanges,-0.0344964866532635,86790600000.0
MDWD,Healthcare,Biotechnology,-0.10793980280228326,184237482.99
MDXG,Healthcare,Biotechnology,0.11265432098765424,988826235.76
MDXH,Healthcare,Diagnostics & Research,1.2476635514018688,236597256.52
MEC,Industrials,Metal Fabrication,-0.155268022181146,277505394.57
MNKD,Healthcare,Biotechnology,0.6271186440677965,1666716478.5600002
MNMD,Healthcare,Biotechnology,0.7444444444444445,921001346.98
MNOV,Healthcare,Biotechnology,0.02400000000000002,60817345.04
MNPR,Healthcare,Biotechnology,1.671774193548387,594205165.53
MRT,Technology,Software - Application,-0.18581081081081074,137128165.2
MSTR,Technology,Software - Application,-0.1113048752748503,90672779776.81
MT,Basic Materials,Steel,0.18842821782178207,29681076959.999996
MTA,Basic Materials,Other Precious Metals & Mining,0.6161369193154036,605862962.04
MTAL,Basic Materials,Copper,0.01750000000000007,903474208.5999999
MUR,Energy,Oil & Gas E&P,0.2772651006711409,4261888447.2599998
NEWP,Basic Materials,Other Precious Metals & Mining,0.7151898734177214,458279368.71
NEWT,Financial Services,Banks - Regional,-0.04461279461279471,294981294.96000004
PAX,Financial Services,Asset Management,-0.0020935101186321955,2157197918.19
PAY,Industrials,Business Equipment,0.050792623746360295,3881526890.2
PAYC,Technology,Software - Application,-0.13137398338999084,11531968910.84
PCOR,Technology,Software - Application,0.01635906040268459,10754063296.380001
PEN,Healthcare,Medical Devices,0.030961871401538017,9763407912.01
PENN,Consumer Cyclical,Resorts & Casinos,0.03711790393013099,2927412834.06
PEP,Consumer Defensive,Beverages - Non-Alcoholic,0.05600595016734847,195178141945.78
PEPG,Healthcare,Biotechnology,3.621621621621621,166077331.04
PGC,Financial Services,Banks - Regional,-0.07676902536715623,474745341.1
PGEN,Healthcare,Biotechnology,1.0440251572327044,979163100.09
PGNY,Healthcare,Health Information Services,-0.04009324009324007,1755242965.65
PGR,Financial Services,Insurance - Property & Casualty,-0.03092214246272779,142741569836.5
PIPR,Financial Services,Capital Markets,0.18320002769987198,6063629755.7
PJT,Financial Services,Capital Markets,0.05062624370829905,4130017669.38
PKBK,Financial Services,Banks - Regional,0.000473260766682516,249997201.56
PLPC,Industrials,Electrical Equipment & Parts,0.20454682506181018,983850127.9200001
PNBK,Financial Services,Banks - Regional,-0.043165467625899165,5248416.36
PNC,Financial Services,Banks - Regional,0.011261146496815326,78421737367.28
PNFP,Financial Services,Banks - Regional,-0.20348093166112102,7137854602.06
PNR,Industrials,Specialty Industrial Machinery,0.0688571428571429,18518858681.88
PNRG,Energy,Oil & Gas E&P,0.1164823159907142,273683625.0
PPIH,Basic Materials,Building Products & Equipment,-0.030041063323968026,179208651.6
PPL,Utilities,Utilities - Regulated Electric,0.08966745843230413,26854546336.8
PPSI,Industrials,Electrical Equipment & Parts,0.6029962546816481,47463887.92999999
PPTA,Basic Materials,Other Precious Metals & Mining,0.6659038901601831,1497059902.3600001
PRZO,Industrials,Aerospace & Defense,0.22695035460992913,18976328.2
PTIX,Healthcare,Biotechnology,-0.029498525073746337,1773911.7
PTLO,Consumer Cyclical,Restaurants,-0.4337248322147651,487900526.58
PTON,Consumer Cyclical,Leisure,0.33437013996889586,3384891825.2799997
PXS,Industrials,Marine Shipping,0.021201413427561856,29866119.17
PYPD,Healthcare,Biotechnology,0.014492753623188354,16598491.92
PYPL,Financial Services,Credit Services,-0.09096875820425317,68188482216.36001
QRHC,Industrials,Waste Management,-0.24637681159420283,32145976.2
QRVO,Technology,Semiconductors,0.07398897058823527,8549546001.280001
QS,Consumer Cyclical,Auto Parts,1.2710413694721827,7820797498.8
RAVE,Consumer Cyclical,Restaurants,0.1201413427561837,47959705.16
RAY,Industrials,Specialty Industrial Machinery,-0.6767669172932331,8454279.84
RAYA,Industrials,Electrical Equipment & Parts,0.6989966555183945,148120000.0
RBA,Industrials,Specialty Business Services,0.02661236859551096,19934402101.9
RBB,Financial Services,Banks - Regional,0.00983069361004914,323042804.62
RBBN,Communication Services,Telecom Services,-0.053921568627451025,662479796.68
RDHL,Healthcare,Drug Manufacturers - Specialty & Generic,-0.07766990291262142,28297891116.000004
RDI,Communication Services,Entertainment,0.20161290322580647,32088661.919999998
RDIB,Communication Services,Entertainment,0.11300000000000007,19747050.0
RDN,Financial Services,Insurance - Specialty,-0.023809523809523846,5077210075.0
RDNT,Healthcare,Diagnostics & Research,0.4049945711183497,5799687535.95
TROX,Basic Materials,Chemicals,-0.21797323135755267,641228507.3599999
TRP,Energy,Oil & Gas Midstream,0.1626582278481013,56402103142.92
WAT,Healthcare,Diagnostics & Research,-0.05289418279352819,19125570126.72
A,Healthcare,Diagnostics & Research,0.18775681341719067,39543746847.899994
AA,Basic Materials,Aluminum,0.15732975511573302,9016941457.71
AACG,Consumer Defensive,Education & Training Services,0.654368007617234,90234052.61999999
AACT,Industrials,Shell Companies,-0.16240070609002646,593125000.0
AAGR,Consumer Defensive,Farm Products,-0.9999000000000001,9.44122
AAL,Industrials,Airlines,-0.0008628127696289721,7516088902.26
AAME,Financial Services,Insurance - Life,0.22246696035242286,57731315.14
AAOI,Technology,Communication Equipment,0.056354009077155764,1389248466.3600001
AAON,Basic Materials,Building Products & Equipment,0.3396920561384384,8025093373.15
AAP,Consumer Cyclical,Specialty Retail,0.13131685724824796,3715533664.44
AAPL,Technology,Consumer Electronics,0.22895927601809954,3862625630490.0
AB,Financial Services,Asset Management,-0.07399373342974211,4152624460.53
ABAT,Basic Materials,Other Industrial Metals & Mining,1.595744680851064,424136630.09999996
ABBV,Healthcare,Drug Manufacturers - General,0.2466556520812237,417612345445.04
ABCB,Financial Services,Banks - Regional,0.10085036550798157,5054440806.620001
ABCL,Healthcare,Biotechnology,0.4640198511166253,1781966260.6200001
ABEO,Healthcare,Biotechnology,-0.05913043478260867,258199805.36
ABEV,Consumer Defensive,Beverages - Brewers,-0.092050209205021,34444758000.0
ABG,Consumer Cyclical,Auto & Truck Dealerships,-0.0037351576629708933,4941222829.440001
ABL,Financial Services,Insurance - Life,0.1439252336448599,554967913.47
ABLV,Communication Services,Advertising Agencies,0.06944444444444445,37886399.8218
ABM,Industrials,Specialty Business Services,-0.034218166735794246,2890027934.2799997
ABNB,Industrials,Travel Services,-0.12248175182481752,76604255882.51
ABTS,Communication Services,Advertising Agencies,1.269530201342282,23798052.959999997
ABUS,Healthcare,Biotechnology,0.394904458598726,859746044.12
ABVC,Healthcare,Biotechnology,-0.24812030075187974,39185985.84
ABVX,Healthcare,Biotechnology,9.555974842767295,5249635252.190001
ACA,Industrials,Engineering & Construction,0.03300145430137603,4511294182.29
ACAD,Healthcare,Biotechnology,0.04406130268199242,3565938493.46
ACB,Healthcare,Drug Manufacturers - Specialty & Generic,0.2753950338600453,311706500.4
ACCO,Industrials,Business Equipment & Supplies,0.06994818652849742,377096892.47999996
ACDC,Energy,Oil & Gas Equipment & Services,-0.43265306122448977,640713728.0
ACEL,Consumer Cyclical,Gambling,-0.08023159636062867,943738635.1899999
ACET,Healthcare,Biotechnology,0.285626251733169,68455532.425
ACGL,Financial Services,Insurance - Diversified,0.015320957280250553,33436822582.88
ACHC,Healthcare,Medical Care Facilities,0.16380789022298456,2473345178.04
ACHR,Industrials,Aerospace & Defense,0.15469061876247514,5522347287.5199995
ACHV,Healthcare,Biotechnology,0.5217391304347827,110645379.67999999
ACI,Consumer Defensive,Grocery Stores,-0.2357080035180299,10052231323.45
ACIC,Financial Services,Insurance - Property & Casualty,0.06581352833638032,550516868.3
ACLS,Technology,Semiconductor Equipment & Materials,0.25031712473572926,3008662786.23
ACLX,Healthcare,Biotechnology,0.2977879481311975,4518595546.88
ACM,Industrials,Engineering & Construction,0.1167807329117213,17200559329.5
ACMR,Consumer Cyclical,Specialty Retail,0.48534667619728383,2734778777.28
ACN,Technology,Information Technology Services,-0.18373594197111873,165827760056.14
ACNB,Financial Services,Banks - Regional,-0.0034168564920273024,455024313.11999995
ACNT,Basic Materials,Steel,-0.013312451057165225,127090301.13
ACON,Healthcare,Health Information Services,-0.0516129032258065,8624.44
ACRS,Healthcare,Diagnostics & Research,0.2739726027397261,198570630.64000002
ACRV,Healthcare,Biotechnology,0.5279999999999999,58313752.800000004
ACT,Financial Services,Insurance - Specialty,-0.015524625267665907,5616602017.94
ACTG,Industrials,Business Equipment & Supplies,-0.10840108401084009,307475328.0
ACU,Consumer Defensive,Household & Personal Products,-0.06361502347417843,151944534.06
ACVA,Consumer Cyclical,Auto & Truck Dealerships,-0.37142857142857155,1704528186.7
ACXP,Healthcare,Biotechnology,8.652100127280441,100513850.16
ADAG,Healthcare,Biotechnology,0.0153846153846154,107356651.2
ADAP,Healthcare,Biotechnology,-0.36333471588552474,199097522.334
ADIL,Healthcare,Biotechnology,0.22358722358722352,2642984.376
ADM,Consumer Defensive,Farm Products,0.11958914159941297,28355484966.81
ADMA,Healthcare,Biotechnology,-0.18008948545861292,3452547403.0
ADN,Utilities,Utilities - Renewable,0.7487179487179488,8805936.719999999
ADNT,Consumer Cyclical,Auto Parts,0.17590909090909096,2086437973.18
ADP,Industrials,Staffing & Employment Services,-0.055415045395590064,117939665753.91
ADPT,Healthcare,Biotechnology,0.22487223168654177,2115810542.24
ADSE,Industrials,Shell Companies,-0.011197243755383205,573631155.72
ADSK,Technology,Software - Application,0.011385620500459786,68353830000.00001
ADT,Industrials,Security & Protection Services,0.042654028436019106,7669403533.75
ADTN,Technology,Communication Equipment,-0.04244306418219463,741899706.5699999
ADTX,Healthcare,Biotechnology,-0.3490178571428572,880992.0
ADUS,Healthcare,Medical Care Facilities,0.03832941601880306,2098057264.25
ADV,Communication Services,Advertising Agencies,-0.038709677419354875,469256929.76
ADVM,Healthcare,Biotechnology,1.4170403587443945,109628980.00999999
ADXN,Healthcare,Biotechnology,-0.02953586497890307,923259543.0
AEAE,Industrials,Shell Companies,0.024965791443988392,76041188.32000001
AEE,Utilities,Utilities - Regulated Electric,0.08141353069946823,27778751455.84
AEG,Financial Services,Insurance - Diversified,0.11267605633802827,12772568700.0
AEHL,Basic Materials,Building Products & Equipment,0.07717041800643094,963815.73
AEHR,Technology,Semiconductor Equipment & Materials,1.0931174089068825,958205679.0
AEI,Real Estate,Real Estate - Development,1.5504587155963299,27267202.26
AEIS,Industrials,Electrical Equipment & Parts,0.2726740355757265,6717475171.68
AEM,Basic Materials,Gold,0.38698321735571,84360798970.7
AEMD,Healthcare,Medical Devices,-0.32076923076923075,11159825.0014
AENT,Communication Services,Entertainment,0.160344827586207,744523952.7
AEO,Consumer Cyclical,Apparel Retail,0.7093844601412715,2924114028.9
AEON,Healthcare,Biotechnology,0.023114816218264615,8589500.031
AEP,Utilities,Utilities - Regulated Electric,0.09494096188921955,60463709343.899994
AER,Industrials,Rental & Leasing Services,0.07808607507946055,23204080041.75
AERT,Industrials,Consulting Services,-0.41278065630397237,29770784.994000003
AES,Utilities,Utilities - Diversified,0.26562500000000006,10173058816.63
AESI,Energy,Oil & Gas Equipment & Services,-0.139586410635155,1372010769.22
AEVA,Consumer Cyclical,Auto Parts,-0.5136823319452706,884173198.08
AEYE,Technology,Software - Application,0.23774720550300935,178492382.72
AFBI,Financial Services,Banks - Regional,0.06253369272237197,125431811.97039999
AFJK,Industrials,Shell Companies,0.02072072072072076,69420452.22
AFL,Financial Services,Insurance - Life,0.09175738724727836,60452664984.6
AFRI,Consumer Defensive,Farm Products,0.12419146183699858,237074561.64000002
AFRM,Technology,Software - Infrastructure,0.05054050259722019,24627110923.500004
AFYA,Consumer Defensive,Education & Training Services,-0.09037558685446005,1438645455.85
AG,Basic Materials,Silver,0.3935558112773303,3640470650.28
AGAE,Communication Services,Entertainment,-0.5082352941176471,41089162.6424
AGCO,Industrials,Farm & Heavy Construction Machinery,0.000736919675755327,8011599943.88
AGEN,Healthcare,Biotechnology,-0.2007722007722008,99716833.53999999
AGI,Basic Materials,Gold,0.2269119769119769,14464761404.909998
AGIO,Healthcare,Biotechnology,0.15024140869071284,2287835948.31
AGL,Healthcare,Medical Care Facilities,-0.5150214592274679,445287311.28000003
AGM,Financial Services,Credit Services,-0.1784437169478721,1791989189.45
AGMH,Technology,Computer Hardware,2.1325301204819276,210575187.58
AGO,Financial Services,Insurance - Specialty,-0.006600660066006628,4236220487.0
AGRO,Consumer Defensive,Farm Products,-0.16236559139784953,782493575.76
AGX,Industrials,Engineering & Construction,0.2518377088305489,3699507626.7599998
AGYS,Technology,Software - Application,-0.08348631873415506,2806745475.56
AHCO,Healthcare,Medical Devices,-0.01729729729729731,1273144583.84
AHG,Healthcare,Medical Distribution,0.3363400985550823,699473536.0
AI,Technology,Software - Application,-0.25302144249512665,2421154289.2799997
AIG,Financial Services,Insurance - Diversified,-0.024208117547874324,47253037252.96
AIHS,Financial Services,Credit Services,6.160883280757098,23770770.4
AIMD,Healthcare,Medical Devices,0.0696969696969697,11081078.526
AIN,Consumer Cyclical,Textile Manufacturing,-0.21726232518717345,1608000000.0
AIP,Technology,Semiconductors,0.18191603875134568,461076619.4
AIR,Industrials,Aerospace & Defense,0.15864022662889524,3015034783.55
AIRE,Real Estate,Real Estate Services,1.544128646222887,31192448.490300003
AIRG,Technology,Communication Equipment,-0.03248259860788856,48085028.160000004
AIRI,Industrials,Aerospace & Defense,-0.039999999999999966,10242262.95
AIRJ,Basic Materials,Building Products & Equipment,-0.04101562499999999,275508492.12
AIRS,Industrials,Industrial Distribution,0.4359925788497218,466253147.36
AIRT,Industrials,Integrated Freight & Logistics,0.03983516483516488,62941767.8162
AISP,Technology,Software - Infrastructure,-0.036303630363036264,180018638.73
AIT,Industrials,Industrial Distribution,0.05840671718206029,9945849146.640001
AIXI,Technology,Software - Application,-0.4716157205240175,30725868.24
AIZ,Financial Services,Insurance - Specialty,0.1485851519264906,11090923869.560001
AJG,Financial Services,Insurance Brokers,-0.01768595564273729,78618249000.0
AKA,Consumer Cyclical,Internet Retail,-0.09010270774976673,104191914.97
AKAM,Technology,Software - Infrastructure,-0.018972931950417403,11726270983.36
AKAN,Healthcare,Drug Manufacturers - Specialty & Generic,1.3828124999999998,4125550.74
AKBA,Healthcare,Biotechnology,-0.22038567493112943,640186164.47
AKRO,Healthcare,Biotechnology,-0.10520186335403729,3695170140.4799995
AKTX,Healthcare,Biotechnology,-0.17477477477477482,46234130763.825096
AL,Industrials,Rental & Leasing Services,0.07980345645543872,7085797360.08
ALAB,Financial Services,Banks - Regional,1.239901807632225,33987367731.2
ALAR,Technology,Software - Infrastructure,0.05156472261735417,1027552981.6090001
ALB,Basic Materials,Specialty Chemicals,0.3468702290076336,10300610918.21
ALBT,Real Estate,Real Estate Services,-0.12156862745098025,3716250.75
ALC,Healthcare,Medical Instruments & Supplies,-0.10852534562211984,37150632095.64
ALCO,Consumer Defensive,Farm Products,0.031038721573448003,254715860.95000002
ALCY,Industrials,Shell Companies,0.002559726962457283,53120454.64
ALDX,Healthcare,Biotechnology,0.31954022988505765,317650039.28000003
ALE,Utilities,Utilities - Diversified,0.03447745113129129,3863164928.16
ALEC,Healthcare,Biotechnology,1.3055555555555556,313111406.08000004
ALG,Industrials,Farm & Heavy Construction Machinery,-0.14889648741063102,2310998564.7599998
ALGM,Technology,Semiconductors,-0.19999999999999996,5230992159.12
ALGN,Healthcare,Medical Devices,-0.3181138110715577,9472017297.599998
ALGS,Healthcare,Biotechnology,0.34266666666666673,62610544.64
ALGT,Industrials,Airlines,0.1331889550622632,1099196143.56
ALHC,Healthcare,Healthcare Plans,0.26484018264840187,3078908928.6
ALIT,Technology,Software - Application,-0.44856661045531193,1743317712.3
ALK,Industrials,Airlines,-0.02728890646628441,6028368668.639999
ALKS,Healthcare,Drug Manufacturers - Specialty & Generic,0.06260691070817648,5083315734.42
ALKT,Technology,Software - Application,-0.18737607402511572,2465858078.64
ALL,Financial Services,Insurance - Property & Casualty,0.08368458928755013,55658120340.479996
ALLE,Industrials,Security & Protection Services,0.1966925413432331,15337246986.740002
ALLO,Healthcare,Biotechnology,0.1465517241379312,280271512.02
ALLR,Healthcare,Biotechnology,0.5763246211735992,27563873.94
ALLY,Financial Services,Credit Services,-0.019302152932442317,11931343663.050001
ALNT,Technology,Electronic Components,0.15413037740828706,739993645.48
ALNY,Healthcare,Biotechnology,0.40792274704593845,59678454344.44
ALOT,Technology,Computer Hardware,-0.15331610680447885,78399531.89999999
ALRM,Technology,Software - Application,-0.0744680851063829,2595045606.07
ALRS,Financial Services,Banks - Regional,-0.017402945113788513,553163867.55
ALSN,Consumer Cyclical,Auto Parts,-0.09036398064380395,7400753508.92
ALT,Healthcare,Biotechnology,-0.11738148984198636,302663675.94
ALTG,Industrials,Rental & Leasing Services,-0.10931174089068832,220488519.9
ALTI,Basic Materials,Specialty Chemicals,-0.1073170731707316,492146649.36
ALTO,Basic Materials,Specialty Chemicals,-0.097560975609756,84272199.0
ALUR,Healthcare,Medical Devices,-0.19762845849802374,12344546.43
ALV,Consumer Cyclical,Auto Parts,0.10049862448418155,9754711739.039999
ALVO,Healthcare,Drug Manufacturers - Specialty & Generic,-0.07760532150776046,2474806551.3999996
ALXO,Healthcare,Biotechnology,3.9099099099099104,101963716.95
ALZN,Healthcare,Biotechnology,-0.12152777777777782,13419008.590000002
AM,Energy,Oil & Gas Midstream,0.06410256410256401,9208379440.0
AMAL,Financial Services,Banks - Regional,-0.18113093438161482,818124857.64
AMAT,Technology,Semiconductor Equipment & Materials,0.14021385889506238,181653649427.91
AMBA,Technology,Semiconductor Equipment & Materials,0.2835138020436176,3654709749.2000003
AMBC,Financial Services,Insurance - Specialty,0.18650793650793665,406931201.6
AMBI,Industrials,Waste Management,-0.760593220338983,68733015.24
AMBO,Consumer Defensive,Education & Training Services,0.393574297188755,10069220.0
AMBP,Consumer Cyclical,Packaging & Containers,-0.1403508771929824,2372867356.42
AMC,Communication Services,Entertainment,0.07368421052631577,1360641870.0
AMCR,Consumer Cyclical,Packaging & Containers,-0.15495867768595042,11895174634.76
AMCX,Communication Services,Entertainment,0.3563025210084034,345581701.02
AMD,Technology,Semiconductors,0.22158753709198795,275043724490.26
AME,Industrials,Specialty Industrial Machinery,0.007567034051653207,42932630771.659996
AMG,Financial Services,Asset Management,0.21084097249900355,6920746661.700001
AMGN,Healthcare,Drug Manufacturers - General,0.016862945895203953,159764750048.19998
AMIX,Healthcare,Medical Devices,-0.1914893617021277,2881690.11
AMKR,Technology,Semiconductor Equipment & Materials,0.37033582089552225,7313127350.88
AMLX,Healthcare,Biotechnology,0.985207100591716,1177526799.72
AMN,Healthcare,Medical Care Facilities,-0.032972209138012215,746595888.4
AMP,Financial Services,Asset Management,-0.08280824726893099,47161502719.340004
AMPG,Technology,Communication Equipment,1.107317073170732,87875551.19999999
AMPH,Healthcare,Drug Manufacturers - Specialty & Generic,0.17016622922134736,1263681208.92
AMPL,Technology,Software - Application,-0.2022029897718332,1322578416.88
AMPX,Industrials,Electrical Equipment & Parts,1.5789473684210524,1472905831.92
AMPY,Energy,Oil & Gas E&P,0.5786163522012576,195614744.45
AMR,Basic Materials,Coking Coal,0.5097026882677584,2190501428.88
AMRC,Industrials,Engineering & Construction,1.3229620410703171,1909347680.42
AMRK,Financial Services,Capital Markets,0.1846426986240568,608627251.4
AMRN,Healthcare,Drug Manufacturers - General,0.13153153153153163,6885800312.94
AMRX,Healthcare,Drug Manufacturers - Specialty & Generic,0.2354340071343639,3223649946.4
AMS,Healthcare,Medical Care Facilities,0.008000000000000007,15729000.000000002
AMSC,Industrials,Specialty Industrial Machinery,0.47292598112270245,2337989180.25
AMSF,Financial Services,Insurance - Specialty,-0.009189065012634931,819163545.0
AMST,Technology,Software - Application,-0.03927492447129906,12261908.49
AMTB,Financial Services,Banks - Regional,-0.034267912772585674,787264755.1800001
AMTD,Financial Services,Asset Management,0.17023404680936177,547736622.25
AMTX,Energy,Oil & Gas Refining & Marketing,-0.19939577039274928,122101288.60000001
AMWD,Consumer Cyclical,Furnishings Fixtures & Appliances,0.23491773308957942,1022322097.43
AMWL,Healthcare,Health Information Services,-0.22426470588235295,95533138.8
AMX,Communication Services,Telecom Services,0.16177285318559545,64739770200.0
AMZN,Consumer Cyclical,Internet Retail,-0.0177204993958921,2357040985178.32
AN,Consumer Cyclical,Auto & Truck Dealerships,0.06175176264609843,8745550737.119999
ANAB,Healthcare,Biotechnology,0.31940298507462694,961096916.54
ANDE,Consumer Defensive,Food Distribution,0.10136036276340349,1376773284.6000001
ANEB,Healthcare,Biotechnology,0.4042553191489362,98603354.39999999
ANET,Technology,Computer Hardware,0.43392135606583226,182181770218.16
ANF,Consumer Cyclical,Apparel Retail,-0.04843433205676951,4186612113.19
ANGH,Communication Services,Entertainment,5.1270491803278695,199418492.52
ANGI,Communication Services,Internet Content & Information,0.014925373134328483,790043551.15
ANGO,Healthcare,Medical Instruments & Supplies,0.26659412404787824,475067423.66
ANIK,Healthcare,Medical Devices,-0.16096207215541167,129285065.27999999
ANIP,Healthcare,Drug Manufacturers - Specialty & Generic,0.3809890617778463,1940672946.3
ANIX,Healthcare,Biotechnology,0.018691588785046745,105927675.98
ANL,Healthcare,Biotechnology,0.21830985915492962,196493928.875
ANNX,Healthcare,Biotechnology,0.16849816849816848,341197558.86
ANRO,Healthcare,Biotechnology,2.0219298245614032,119388088.89
ANSC,Industrials,Shell Companies,0.01198156682027657,473512500.0
ANTX,Healthcare,Biotechnology,0.23809523809523808,38526361.6
ANVS,Healthcare,Biotechnology,-0.059322033898304954,43454295.13
ANY,Technology,Software - Application,0.40981677592872756,22345781.5152
AON,Financial Services,Insurance Brokers,0.029952155819154613,77918078967.38
AONC,Healthcare,Medical Care Facilities,-0.35111111111111115,400438030.44
AORT,Healthcare,Medical Devices,0.3552327500825354,1706723773.92
AOS,Industrials,Specialty Industrial Machinery,0.07772553629150737,10586757067.640001
AOSL,Technology,Semiconductors,0.062100112909296144,805676302.2
AOUT,Industrials,Aerospace & Defense,-0.1631477927063339,107855014.14999999
AP,Industrials,Metal Fabrication,-0.23448275862068957,46016672.93
APA,Energy,Oil & Gas E&P,0.26429675425038635,8693855866.08
APAM,Financial Services,Asset Management,-0.05342524773804403,3454790316.38
APCX,Technology,Software - Infrastructure,-0.2434782608695653,6323832.51
APD,Basic Materials,Specialty Chemicals,-0.060722441353539394,60201915219.600006
APDN,Healthcare,Diagnostics & Research,-0.1544554455445545,4525457.0
APEI,Consumer Defensive,Education & Training Services,0.28070761014686235,702914112.1800001
APG,Industrials,Engineering & Construction,0.009040536599591784,14338648914.66
